loss,batch_in_data,epoc,batch_in_test
0.143631324,32768,47,16
0.100512899,34816,47,17
0.15908879,36864,47,18
0.102464169,38912,47,19
0.290258527,40960,47,20
0.056143049,43008,47,21
0.093582161,45056,47,22
0.086401016,47104,47,23
0.067838423,49152,47,24
0.118142031,51200,47,25
0.086266555,53248,47,26
0.079738893,55296,47,27
0.104906037,57344,47,28
0.266742408,59392,47,29
0.191573977,61440,47,30
0.09333086,63488,47,31
0.50383091,65536,47,32
0.768005192,67584,47,33
0.27597481,69632,47,34
0.214561522,71680,47,35
0.112900406,73728,47,36
0.191671759,75776,47,37
0.206594899,77824,47,38
0.08407589,79872,47,39
0.180222735,81920,47,40
0.620403171,83968,47,41
0.927301705,86016,47,42
0.697360814,88064,47,43
0.401937008,90112,47,44
1.150151849,92160,47,45
0.501422882,94208,47,46
0.311578155,96256,47,47
0.277804494,98304,47,48
0.364720494,100352,47,49
0.732206583,102400,47,50
0.526164651,104448,47,51
0.739077449,106496,47,52
0.429467022,108544,47,53
0.14190273,110592,47,54
0.217121169,112640,47,55
0.201092765,114688,47,56
0.446919948,116736,47,57
0.51271975,118784,47,58
0.275920868,120832,47,59
0.773690224,122880,47,60
0.509901583,124928,47,61
0.453871578,126976,47,62
0.714586556,129024,47,63
0.406524658,131072,47,64
0.51210767,133120,47,65
0.262975276,135168,47,66
0.129379541,137216,47,67
0.047443684,0,48,0
0.266700745,2048,48,1
0.280905277,4096,48,2
0.343479127,6144,48,3
0.319895327,8192,48,4
0.09408769,10240,48,5
0.01745344,12288,48,6
0.0801645,14336,48,7
0.128987625,16384,48,8
0.051361319,18432,48,9
0.090653673,20480,48,10
0.210303217,22528,48,11
0.11111255,24576,48,12
0.157603204,26624,48,13
0.190969408,28672,48,14
0.201386496,30720,48,15
0.216419682,32768,48,16
0.14323853,34816,48,17
0.251975894,36864,48,18
0.174365893,38912,48,19
0.428253025,40960,48,20
0.226836771,43008,48,21
0.392525196,45056,48,22
0.260807395,47104,48,23
0.209291369,49152,48,24
0.39079833,51200,48,25
0.425903022,53248,48,26
0.893568039,55296,48,27
0.811083198,57344,48,28
0.429546446,59392,48,29
0.697060466,61440,48,30
0.575585127,63488,48,31
2.272594929,65536,48,32
1.859858394,67584,48,33
0.710315585,69632,48,34
0.84430939,71680,48,35
0.330647618,73728,48,36
0.389693677,75776,48,37
0.306596756,77824,48,38
0.106084764,79872,48,39
0.218345687,81920,48,40
0.634100795,83968,48,41
0.912967145,86016,48,42
0.60623312,88064,48,43
0.303746492,90112,48,44
0.849711061,92160,48,45
0.455375195,94208,48,46
0.477652788,96256,48,47
0.489817649,98304,48,48
0.358715743,100352,48,49
0.697117984,102400,48,50
0.569773853,104448,48,51
0.70371747,106496,48,52
0.40189749,108544,48,53
0.143431127,110592,48,54
0.24238497,112640,48,55
0.193846986,114688,48,56
0.267235875,116736,48,57
0.284121007,118784,48,58
0.229081452,120832,48,59
0.682854712,122880,48,60
0.454717159,124928,48,61
0.47570622,126976,48,62
0.386903077,129024,48,63
0.217710257,131072,48,64
0.526663065,133120,48,65
0.371229172,135168,48,66
0.189575359,137216,48,67
0.020192418,0,49,0
0.098745309,2048,49,1
0.127289474,4096,49,2
0.150813967,6144,49,3
0.135760427,8192,49,4
0.073028132,10240,49,5
0.047184683,12288,49,6
0.101502486,14336,49,7
0.112593941,16384,49,8
0.056261063,18432,49,9
0.068829596,20480,49,10
0.106958292,22528,49,11
0.085232347,24576,49,12
0.086227573,26624,49,13
0.088865012,28672,49,14
0.155698299,30720,49,15
0.142083377,32768,49,16
0.040587466,34816,49,17
0.104869343,36864,49,18
0.100780167,38912,49,19
0.305022925,40960,49,20
0.053422831,43008,49,21
0.093633927,45056,49,22
0.086365312,47104,49,23
0.064832911,49152,49,24
0.112521864,51200,49,25
0.13951458,53248,49,26
0.223452434,55296,49,27
0.180893242,57344,49,28
0.065644398,59392,49,29
0.145625502,61440,49,30
0.08926262,63488,49,31
0.263380498,65536,49,32
0.294120014,67584,49,33
1.187051654,69632,49,34
0.341423005,71680,49,35
0.092144102,73728,49,36
0.09963049,75776,49,37
0.125970945,77824,49,38
0.059016332,79872,49,39
0.152804062,81920,49,40
0.320296228,83968,49,41
0.450365245,86016,49,42
0.372229695,88064,49,43
0.219737858,90112,49,44
0.606991231,92160,49,45
0.426943302,94208,49,46
0.664619684,96256,49,47
0.492523134,98304,49,48
0.215324819,100352,49,49
0.415198654,102400,49,50
0.426175743,104448,49,51
0.520920455,106496,49,52
0.306105763,108544,49,53
0.166154072,110592,49,54
0.299656659,112640,49,55
0.248183399,114688,49,56
0.266058236,116736,49,57
0.283407867,118784,49,58
0.357156157,120832,49,59
1.071880937,122880,49,60
0.724745393,124928,49,61
0.779562473,126976,49,62
0.485543013,129024,49,63
0.223459974,131072,49,64
0.57568872,133120,49,65
0.73162055,135168,49,66
0.240745321,137216,49,67
0.022688311,0,50,0
0.111533716,2048,50,1
0.117522568,4096,50,2
0.070867904,6144,50,3
0.107634552,8192,50,4
0.050812114,10240,50,5
0.015649818,12288,50,6
0.052775279,14336,50,7
0.073607378,16384,50,8
0.034271903,18432,50,9
0.052200362,20480,50,10
0.094241247,22528,50,11
0.153169185,24576,50,12
0.35483098,26624,50,13
0.292991728,28672,50,14
0.191960499,30720,50,15
0.160607025,32768,50,16
0.079786874,34816,50,17
0.190461755,36864,50,18
0.126537785,38912,50,19
0.248287767,40960,50,20
0.062889718,43008,50,21
0.157311827,45056,50,22
0.166651428,47104,50,23
0.244273201,49152,50,24
0.513547778,51200,50,25
0.261700571,53248,50,26
0.118026264,55296,50,27
0.148691297,57344,50,28
0.076155506,59392,50,29
0.190488875,61440,50,30
0.289001584,63488,50,31
0.981918097,65536,50,32
1.040938854,67584,50,33
0.433062196,69632,50,34
0.919306755,71680,50,35
0.490809947,73728,50,36
0.412588358,75776,50,37
0.301677227,77824,50,38
0.103987105,79872,50,39
0.168277472,81920,50,40
0.459148824,83968,50,41
0.668156207,86016,50,42
0.390650064,88064,50,43
0.335581243,90112,50,44
0.898938179,92160,50,45
0.590286136,94208,50,46
1.517012477,96256,50,47
0.88519311,98304,50,48
0.269259512,100352,50,49
0.364800751,102400,50,50
0.445712179,104448,50,51
0.633698106,106496,50,52
0.378733814,108544,50,53
0.292035371,110592,50,54
0.582692087,112640,50,55
0.376860201,114688,50,56
0.400327027,116736,50,57
0.323026627,118784,50,58
0.540326476,120832,50,59
1.765139341,122880,50,60
1.269915104,124928,50,61
1.256776094,126976,50,62
0.844617069,129024,50,63
0.481247813,131072,50,64
1.274590969,133120,50,65
2.055578232,135168,50,66
0.868447006,137216,50,67
0.03343641,0,51,0
0.17988497,2048,51,1
0.12962842,4096,51,2
0.088312581,6144,51,3
0.123090312,8192,51,4
0.042477787,10240,51,5
0.00757684,12288,51,6
0.045107566,14336,51,7
0.068025909,16384,51,8
0.027410207,18432,51,9
0.050660908,20480,51,10
0.10148149,22528,51,11
0.080652766,24576,51,12
0.093633689,26624,51,13
0.11226403,28672,51,14
0.108429953,30720,51,15
0.132792488,32768,51,16
0.069306076,34816,51,17
0.15193516,36864,51,18
0.082703091,38912,51,19
0.202964455,40960,51,20
0.059752177,43008,51,21
0.162324592,45056,51,22
0.154155895,47104,51,23
0.172394499,49152,51,24
0.270497084,51200,51,25
0.137237132,53248,51,26
0.092694707,55296,51,27
0.139570653,57344,51,28
0.216384009,59392,51,29
0.123127669,61440,51,30
0.183105424,63488,51,31
0.729441881,65536,51,32
0.936277568,67584,51,33
0.33489275,69632,51,34
0.545723677,71680,51,35
0.163424984,73728,51,36
0.137091011,75776,51,37
0.160252362,77824,51,38
0.07191769,79872,51,39
0.170387253,81920,51,40
0.79351747,83968,51,41
1.117099285,86016,51,42
0.631869197,88064,51,43
0.352919757,90112,51,44
0.97767204,92160,51,45
0.477796018,94208,51,46
0.676992655,96256,51,47
0.477776438,98304,51,48
0.231739208,100352,51,49
0.39190951,102400,51,50
0.348038793,104448,51,51
0.546849668,106496,51,52
0.340991229,108544,51,53
0.157775253,110592,51,54
0.235500336,112640,51,55
0.2871705,114688,51,56
0.418729901,116736,51,57
0.259028554,118784,51,58
0.25181371,120832,51,59
0.75717634,122880,51,60
0.496973962,124928,51,61
1.066735268,126976,51,62
1.047738194,129024,51,63
0.523523271,131072,51,64
0.432947069,133120,51,65
0.430189967,135168,51,66
0.17483142,137216,51,67
0.01732165,0,52,0
0.562624753,2048,52,1
0.604309678,4096,52,2
0.198343754,6144,52,3
0.168890297,8192,52,4
0.035670802,10240,52,5
0.006753061,12288,52,6
0.048446566,14336,52,7
0.079723671,16384,52,8
0.030553853,18432,52,9
0.066388585,20480,52,10
0.126517206,22528,52,11
0.08269351,24576,52,12
0.082004525,26624,52,13
0.093470283,28672,52,14
0.191843614,30720,52,15
0.174028486,32768,52,16
0.190485939,34816,52,17
0.231474251,36864,52,18
0.100144595,38912,52,19
0.233886912,40960,52,20
0.043845322,43008,52,21
0.096382007,45056,52,22
0.092799276,47104,52,23
0.054753818,49152,52,24
0.114395425,51200,52,25
0.0913366,53248,52,26
0.132919058,55296,52,27
0.132272094,57344,52,28
0.081907541,59392,52,29
0.155669942,61440,52,30
0.123838112,63488,52,31
0.348659217,65536,52,32
0.396276742,67584,52,33
0.19452022,69632,52,34
0.1787633,71680,52,35
0.152276754,73728,52,36
0.093425728,75776,52,37
0.118377082,77824,52,38
0.102226742,79872,52,39
0.206271619,81920,52,40
0.223308563,83968,52,41
0.276178718,86016,52,42
0.268747211,88064,52,43
0.184856713,90112,52,44
0.522731721,92160,52,45
0.409276366,94208,52,46
1.243998766,96256,52,47
0.744603276,98304,52,48
0.271024585,100352,52,49
0.187419519,102400,52,50
0.210710138,104448,52,51
0.3256675,106496,52,52
0.203917414,108544,52,53
0.190746948,110592,52,54
0.268699318,112640,52,55
0.237445906,114688,52,56
0.229443759,116736,52,57
0.215835124,118784,52,58
0.205926523,120832,52,59
0.735122561,122880,52,60
0.499097288,124928,52,61
1.235368967,126976,52,62
0.789340496,129024,52,63
0.338711679,131072,52,64
0.665984571,133120,52,65
0.791561484,135168,52,66
0.290372729,137216,52,67
0.200755849,0,53,0
0.166589752,2048,53,1
0.109625965,4096,53,2
0.242570192,6144,53,3
0.139885873,8192,53,4
0.077066712,10240,53,5
0.053839158,12288,53,6
0.096465074,14336,53,7
0.10878861,16384,53,8
0.06820409,18432,53,9
0.090294577,20480,53,10
0.113748267,22528,53,11
0.085650235,24576,53,12
0.078120813,26624,53,13
0.093329772,28672,53,14
0.09942551,30720,53,15
0.109189235,32768,53,16
0.042140581,34816,53,17
0.088363372,36864,53,18
0.142475531,38912,53,19
0.385198712,40960,53,20
0.047721129,43008,53,21
0.100085765,45056,53,22
0.101135537,47104,53,23
0.058898263,49152,53,24
0.126836807,51200,53,25
0.122073457,53248,53,26
0.21100311,55296,53,27
0.181929573,57344,53,28
0.088941418,59392,53,29
0.214657694,61440,53,30
0.151696458,63488,53,31
0.377003908,65536,53,32
0.320716649,67584,53,33
0.096653216,69632,53,34
0.215681434,71680,53,35
0.082867242,73728,53,36
0.077005513,75776,53,37
0.095992796,77824,53,38
0.058245033,79872,53,39
0.120201796,81920,53,40
0.306918204,83968,53,41
0.586711109,86016,53,42
0.428206831,88064,53,43
0.175531372,90112,53,44
0.461172014,92160,53,45
0.167142943,94208,53,46
0.185107544,96256,53,47
0.248208523,98304,53,48
7.658055782,100352,53,49
1.185656548,102400,53,50
0.127890989,104448,53,51
0.260725111,106496,53,52
0.171046853,108544,53,53
0.122382,110592,53,54
0.205956012,112640,53,55
0.114879087,114688,53,56
0.127190202,116736,53,57
0.196081802,118784,53,58
0.269104928,120832,53,59
0.847262263,122880,53,60
0.67524004,124928,53,61
1.676107049,126976,53,62
1.560615897,129024,53,63
0.754703403,131072,53,64
0.426477224,133120,53,65
0.393165976,135168,53,66
0.187894404,137216,53,67
0.018252408,0,54,0
0.20401457,2048,54,1
0.160650954,4096,54,2
0.222467437,6144,54,3
0.209852561,8192,54,4
0.052231301,10240,54,5
0.012395099,12288,54,6
0.169502318,14336,54,7
0.205653474,16384,54,8
0.042465165,18432,54,9
0.141145602,20480,54,10
0.254422486,22528,54,11
0.090498485,24576,54,12
0.103244245,26624,54,13
0.125185117,28672,54,14
1.010768294,30720,54,15
0.374506295,32768,54,16
0.508159161,34816,54,17
0.847413301,36864,54,18
0.392651767,38912,54,19
0.279945672,40960,54,20
0.175807074,43008,54,21
0.403741837,45056,54,22
0.326027632,47104,54,23
0.105958223,49152,54,24
0.229830042,51200,54,25
0.144487828,53248,54,26
0.153282687,55296,54,27
0.197983101,57344,54,28
0.114597455,59392,54,29
0.290500343,61440,54,30
0.343090624,63488,54,31
1.748775721,65536,54,32
1.653793573,67584,54,33
0.602516174,69632,54,34
1.29456234,71680,54,35
0.560929418,73728,54,36
0.77677083,75776,54,37
0.475915462,77824,54,38
0.215147913,79872,54,39
0.507108688,81920,54,40
1.161518693,83968,54,41
1.45533371,86016,54,42
0.6554389,88064,54,43
0.553733647,90112,54,44
1.88845849,92160,54,45
0.796398818,94208,54,46
1.629883051,96256,54,47
1.131156445,98304,54,48
0.524128079,100352,54,49
1.076977015,102400,54,50
1.220636487,104448,54,51
1.235081315,106496,54,52
0.685480833,108544,54,53
0.569981813,110592,54,54
0.680428982,112640,54,55
0.561933637,114688,54,56
0.570823014,116736,54,57
0.337096363,118784,54,58
0.520396471,120832,54,59
1.505246758,122880,54,60
0.959908903,124928,54,61
1.965760827,126976,54,62
1.377045631,129024,54,63
0.612203062,131072,54,64
0.644901991,133120,54,65
0.740698338,135168,54,66
0.297931671,137216,54,67
0.051141478,0,55,0
0.661325455,2048,55,1
0.66288352,4096,55,2
0.24930124,6144,55,3
0.536154926,8192,55,4
0.170756459,10240,55,5
0.071293287,12288,55,6
0.102108523,14336,55,7
0.110009789,16384,55,8
0.044041496,18432,55,9
0.056955356,20480,55,10
0.103100643,22528,55,11
0.08841978,24576,55,12
0.096404091,26624,55,13
0.120649725,28672,55,14
0.137848899,30720,55,15
0.146228924,32768,55,16
0.079062112,34816,55,17
0.144735634,36864,55,18
0.0917046,38912,55,19
0.173127607,40960,55,20
0.064138398,43008,55,21
0.097195454,45056,55,22
0.083852008,47104,55,23
0.097500831,49152,55,24
0.124941453,51200,55,25
0.33639133,53248,55,26
0.13788873,55296,55,27
0.153938308,57344,55,28
0.12183813,59392,55,29
0.123604611,61440,55,30
0.16309312,63488,55,31
1.037222385,65536,55,32
1.285880089,67584,55,33
0.45523721,69632,55,34
0.745919883,71680,55,35
0.237359539,73728,55,36
0.215729862,75776,55,37
0.204156056,77824,55,38
0.079334818,79872,55,39
0.16064705,81920,55,40
0.320724994,83968,55,41
0.287736744,86016,55,42
0.28144446,88064,55,43
0.413808137,90112,55,44
1.595324755,92160,55,45
1.003591657,94208,55,46
1.859323025,96256,55,47
1.084860921,98304,55,48
0.545603335,100352,55,49
0.950977921,102400,55,50
0.691783071,104448,55,51
0.588362575,106496,55,52
0.334676892,108544,55,53
0.215728045,110592,55,54
0.249972671,112640,55,55
0.266745001,114688,55,56
0.191315502,116736,55,57
0.18759276,118784,55,58
0.507787049,120832,55,59
1.548478603,122880,55,60
1.503097534,124928,55,61
2.197864056,126976,55,62
1.534379125,129024,55,63
0.726549625,131072,55,64
1.201599956,133120,55,65
1.855385542,135168,55,66
0.802232563,137216,55,67
0.055284686,0,56,0
0.231850594,2048,56,1
0.150142655,4096,56,2
0.168472126,6144,56,3
0.347073376,8192,56,4
0.131462127,10240,56,5
0.024543781,12288,56,6
0.077700712,14336,56,7
0.097397916,16384,56,8
0.048011381,18432,56,9
0.0621261,20480,56,10
0.099284485,22528,56,11
0.089494385,24576,56,12
0.099992417,26624,56,13
0.104827821,28672,56,14
0.160367712,30720,56,15
0.146738902,32768,56,16
0.078548171,34816,56,17
0.137806356,36864,56,18
0.103501871,38912,56,19
0.238993168,40960,56,20
0.053788785,43008,56,21
0.089084074,45056,56,22
0.080105163,47104,56,23
0.082135201,49152,56,24
0.112960339,51200,56,25
0.096202165,53248,56,26
0.102783628,55296,56,27
0.125052288,57344,56,28
0.111133642,59392,56,29
0.115247488,61440,56,30
0.173315033,63488,56,31
1.247790337,65536,56,32
1.442809463,67584,56,33
0.460094124,69632,56,34
0.769252777,71680,56,35
0.306362838,73728,56,36
0.475655943,75776,56,37
0.406725824,77824,56,38
0.143063575,79872,56,39
0.375808746,81920,56,40
0.613152206,83968,56,41
0.649742484,86016,56,42
0.392975569,88064,56,43
0.458307505,90112,56,44
1.702814341,92160,56,45
0.77087152,94208,56,46
1.620507717,96256,56,47
1.149430275,98304,56,48
0.568591595,100352,56,49
1.05339694,102400,56,50
1.206789017,104448,56,51
1.142195702,106496,56,52
0.632250369,108544,56,53
0.386613876,110592,56,54
0.501597464,112640,56,55
0.507872939,114688,56,56
0.430632472,116736,56,57
0.301915646,118784,56,58
0.392710567,120832,56,59
0.947918713,122880,56,60
0.763819814,124928,56,61
2.749705315,126976,56,62
2.201262951,129024,56,63
0.975607693,131072,56,64
1.040711522,133120,56,65
1.453968406,135168,56,66
0.617070913,137216,56,67
0.04097696,0,57,0
0.391490102,2048,57,1
0.455200434,4096,57,2
0.136120379,6144,57,3
0.126256108,8192,57,4
0.042488337,10240,57,5
0.009052927,12288,57,6
0.056664392,14336,57,7
0.094043009,16384,57,8
0.036819477,18432,57,9
0.129278749,20480,57,10
0.190644398,22528,57,11
0.123191155,24576,57,12
0.390640587,26624,57,13
0.221152559,28672,57,14
0.215350449,30720,57,15
0.210881427,32768,57,16
0.329191327,34816,57,17
0.644528151,36864,57,18
0.367122889,38912,57,19
0.722812533,40960,57,20
0.245081797,43008,57,21
0.408535689,45056,57,22
0.291663438,47104,57,23
0.285424083,49152,57,24
0.481405884,51200,57,25
0.450859427,53248,57,26
0.912462056,55296,57,27
0.914402604,57344,57,28
0.588309348,59392,57,29
1.164216042,61440,57,30
0.870682299,63488,57,31
3.031815529,65536,57,32
2.232479572,67584,57,33
1.074078679,69632,57,34
1.818523288,71680,57,35
0.972519755,73728,57,36
1.535239339,75776,57,37
0.926820278,77824,57,38
0.382369578,79872,57,39
0.522868395,81920,57,40
0.815285265,83968,57,41
0.970084786,86016,57,42
0.454865962,88064,57,43
0.50888443,90112,57,44
1.797202706,92160,57,45
0.832364142,94208,57,46
1.753945112,96256,57,47
1.075752139,98304,57,48
0.581274509,100352,57,49
1.227704525,102400,57,50
1.717750072,104448,57,51
1.455587983,106496,57,52
0.750455916,108544,57,53
0.520439088,110592,57,54
0.494945049,112640,57,55
0.613279462,114688,57,56
0.687887728,116736,57,57
0.553868234,118784,57,58
0.632974327,120832,57,59
1.43356967,122880,57,60
0.922473073,124928,57,61
2.258538008,126976,57,62
1.654675007,129024,57,63
0.712545872,131072,57,64
1.054770112,133120,57,65
1.429722905,135168,57,66
